danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_id,uri,track_href,analysis_url,duration_ms,time_signature
0.539,0.418,5,-11.039,1,0.0391,0.25,1.02e-06,0.147,0.212,136.439,audio_features,1NpkWVD9BYJKJ9viIIqMAi,spotify:track:1NpkWVD9BYJKJ9viIIqMAi,https://api.spotify.com/v1/tracks/1NpkWVD9BYJKJ9viIIqMAi,https://api.spotify.com/v1/audio-analysis/1NpkWVD9BYJKJ9viIIqMAi,232467,4
0.549,0.919,0,-6.541,1,0.0883,0.319,0.000448,0.685,0.376,116.975,audio_features,63Yja5S13wLJdubDUSCoVI,spotify:track:63Yja5S13wLJdubDUSCoVI,https://api.spotify.com/v1/tracks/63Yja5S13wLJdubDUSCoVI,https://api.spotify.com/v1/audio-analysis/63Yja5S13wLJdubDUSCoVI,244027,4
0.613,0.727,7,-5.764,1,0.0305,0.107,0.000355,0.0451,0.618,144.479,audio_features,6Qfdr8tQWgZvG7I5UTh0of,spotify:track:6Qfdr8tQWgZvG7I5UTh0of,https://api.spotify.com/v1/tracks/6Qfdr8tQWgZvG7I5UTh0of,https://api.spotify.com/v1/audio-analysis/6Qfdr8tQWgZvG7I5UTh0of,254227,4
0.396,0.732,7,-5.768,1,0.0405,0.324,1.12e-05,0.203,0.492,121.233,audio_features,5VeF4PK0yDxB9wwZTOqe3t,spotify:track:5VeF4PK0yDxB9wwZTOqe3t,https://api.spotify.com/v1/tracks/5VeF4PK0yDxB9wwZTOqe3t,https://api.spotify.com/v1/audio-analysis/5VeF4PK0yDxB9wwZTOqe3t,243267,4
0.474,0.921,0,-4.384,0,0.0609,0.0484,0.0357,0.156,0.942,154.851,audio_features,33GLigpe5PChdcOz8pGGrq,spotify:track:33GLigpe5PChdcOz8pGGrq,https://api.spotify.com/v1/tracks/33GLigpe5PChdcOz8pGGrq,https://api.spotify.com/v1/audio-analysis/33GLigpe5PChdcOz8pGGrq,138373,4
0.678,0.693,0,-5.124,1,0.0343,0.0111,0.36,0.122,0.676,152.803,audio_features,0eS1TewMWZDG1usJEqhGmc,spotify:track:0eS1TewMWZDG1usJEqhGmc,https://api.spotify.com/v1/tracks/0eS1TewMWZDG1usJEqhGmc,https://api.spotify.com/v1/audio-analysis/0eS1TewMWZDG1usJEqhGmc,342573,4
0.575,0.6,5,-12.43,1,0.0325,0.0052,0.0246,0.181,0.507,132.384,audio_features,0OWBtx6QtE84IL6qKErtWA,spotify:track:0OWBtx6QtE84IL6qKErtWA,https://api.spotify.com/v1/tracks/0OWBtx6QtE84IL6qKErtWA,https://api.spotify.com/v1/audio-analysis/0OWBtx6QtE84IL6qKErtWA,355067,4
0.656,0.756,11,-6.516,0,0.0399,0.00785,3.49e-05,0.0927,0.542,118.56,audio_features,3ztKHejzVoxJRKSZHFFMdJ,spotify:track:3ztKHejzVoxJRKSZHFFMdJ,https://api.spotify.com/v1/tracks/3ztKHejzVoxJRKSZHFFMdJ,https://api.spotify.com/v1/audio-analysis/3ztKHejzVoxJRKSZHFFMdJ,478107,4
0.442,0.986,0,-2.466,1,0.117,0.038,0.00082,0.0998,0.184,124.014,audio_features,5pAGl4nTCwcXdce769jJuI,spotify:track:5pAGl4nTCwcXdce769jJuI,https://api.spotify.com/v1/tracks/5pAGl4nTCwcXdce769jJuI,https://api.spotify.com/v1/audio-analysis/5pAGl4nTCwcXdce769jJuI,215667,4
0.443,0.765,8,-4.104,1,0.0301,0.000224,0.0447,0.111,0.179,139.138,audio_features,1F6tJQxkLDojD21hKrEzwJ,spotify:track:1F6tJQxkLDojD21hKrEzwJ,https://api.spotify.com/v1/tracks/1F6tJQxkLDojD21hKrEzwJ,https://api.spotify.com/v1/audio-analysis/1F6tJQxkLDojD21hKrEzwJ,347867,4
0.445,0.621,11,-7.66,1,0.0326,0.00164,0.00438,0.0943,0.276,124.629,audio_features,7egAjWsCp2QUxtefvpbOQm,spotify:track:7egAjWsCp2QUxtefvpbOQm,https://api.spotify.com/v1/tracks/7egAjWsCp2QUxtefvpbOQm,https://api.spotify.com/v1/audio-analysis/7egAjWsCp2QUxtefvpbOQm,284093,4
0.565,0.672,9,-11.208,1,0.267,0.598,0.0,0.0419,0.578,114.376,audio_features,6yEUiL5pQomd6zow9YSxIk,spotify:track:6yEUiL5pQomd6zow9YSxIk,https://api.spotify.com/v1/tracks/6yEUiL5pQomd6zow9YSxIk,https://api.spotify.com/v1/audio-analysis/6yEUiL5pQomd6zow9YSxIk,377800,4
0.439,0.931,11,-2.59,0,0.0473,1.92e-05,1.21e-05,0.193,0.527,135.944,audio_features,0mWiuXuLAJ3Brin3Or2x6v,spotify:track:0mWiuXuLAJ3Brin3Or2x6v,https://api.spotify.com/v1/tracks/0mWiuXuLAJ3Brin3Or2x6v,https://api.spotify.com/v1/audio-analysis/0mWiuXuLAJ3Brin3Or2x6v,234800,4
0.523,0.923,9,-4.716,1,0.0409,0.0108,0.0,0.322,0.524,113.052,audio_features,77byuxktYfDDZDWsV2jF16,spotify:track:77byuxktYfDDZDWsV2jF16,https://api.spotify.com/v1/tracks/77byuxktYfDDZDWsV2jF16,https://api.spotify.com/v1/audio-analysis/77byuxktYfDDZDWsV2jF16,267800,4
0.5,0.185,7,-20.242,1,0.0535,0.728,0.000746,0.273,0.293,121.002,audio_features,29VNdxC4aT6sBACnmiTdqk,spotify:track:29VNdxC4aT6sBACnmiTdqk,https://api.spotify.com/v1/tracks/29VNdxC4aT6sBACnmiTdqk,https://api.spotify.com/v1/audio-analysis/29VNdxC4aT6sBACnmiTdqk,304200,4
0.405,0.363,10,-11.941,1,0.034,0.159,1.34e-06,0.113,0.35,133.403,audio_features,4ZDudKDrbn3NBA3luGfgl9,spotify:track:4ZDudKDrbn3NBA3luGfgl9,https://api.spotify.com/v1/tracks/4ZDudKDrbn3NBA3luGfgl9,https://api.spotify.com/v1/audio-analysis/4ZDudKDrbn3NBA3luGfgl9,215907,4
0.559,0.172,10,-10.636,1,0.0291,0.907,0.000383,0.105,0.0955,77.025,audio_features,0mqTcM8kuu2IYPotMt7AzS,spotify:track:0mqTcM8kuu2IYPotMt7AzS,https://api.spotify.com/v1/tracks/0mqTcM8kuu2IYPotMt7AzS,https://api.spotify.com/v1/audio-analysis/0mqTcM8kuu2IYPotMt7AzS,212040,4
0.378,0.474,4,-8.202,0,0.0271,0.28,0.00138,0.117,0.38,102.379,audio_features,2uPrbZ9AYj1TZCAu04h7HV,spotify:track:2uPrbZ9AYj1TZCAu04h7HV,https://api.spotify.com/v1/tracks/2uPrbZ9AYj1TZCAu04h7HV,https://api.spotify.com/v1/audio-analysis/2uPrbZ9AYj1TZCAu04h7HV,204960,4
0.451,0.907,6,-6.705,1,0.0646,0.0109,0.000338,0.135,0.366,124.375,audio_features,2UNo0iKXbaP8nqMKTYwDnw,spotify:track:2UNo0iKXbaP8nqMKTYwDnw,https://api.spotify.com/v1/tracks/2UNo0iKXbaP8nqMKTYwDnw,https://api.spotify.com/v1/audio-analysis/2UNo0iKXbaP8nqMKTYwDnw,205400,4
0.64,0.8,9,-5.542,1,0.0364,0.0102,1.64e-06,0.0801,0.869,125.076,audio_features,5qBZceO4REC6Gdouon1zjC,spotify:track:5qBZceO4REC6Gdouon1zjC,https://api.spotify.com/v1/tracks/5qBZceO4REC6Gdouon1zjC,https://api.spotify.com/v1/audio-analysis/5qBZceO4REC6Gdouon1zjC,248533,4
0.252,0.633,2,-12.102,1,0.0519,0.044,4.67e-05,0.713,0.138,133.198,audio_features,0rlk2vPR5f4okQ8iwthJNZ,spotify:track:0rlk2vPR5f4okQ8iwthJNZ,https://api.spotify.com/v1/tracks/0rlk2vPR5f4okQ8iwthJNZ,https://api.spotify.com/v1/audio-analysis/0rlk2vPR5f4okQ8iwthJNZ,567373,3
0.643,0.526,1,-15.147,0,0.0349,0.214,4.21e-06,0.069,0.881,105.922,audio_features,2fja4gHzPsIXiK4bMeU0hN,spotify:track:2fja4gHzPsIXiK4bMeU0hN,https://api.spotify.com/v1/tracks/2fja4gHzPsIXiK4bMeU0hN,https://api.spotify.com/v1/audio-analysis/2fja4gHzPsIXiK4bMeU0hN,227173,4
0.757,0.83,5,-13.169,0,0.0413,0.00129,0.00741,0.0877,0.925,120.883,audio_features,2QjOrvFOzLKGAVLxv9CMcy,spotify:track:2QjOrvFOzLKGAVLxv9CMcy,https://api.spotify.com/v1/tracks/2QjOrvFOzLKGAVLxv9CMcy,https://api.spotify.com/v1/audio-analysis/2QjOrvFOzLKGAVLxv9CMcy,243133,4
0.474,0.171,3,-13.414,1,0.0486,0.742,0.0,0.0721,0.227,135.927,audio_features,4GJo5KaqLfDiTv2lolBBs6,spotify:track:4GJo5KaqLfDiTv2lolBBs6,https://api.spotify.com/v1/tracks/4GJo5KaqLfDiTv2lolBBs6,https://api.spotify.com/v1/audio-analysis/4GJo5KaqLfDiTv2lolBBs6,238773,4
0.842,0.397,0,-13.239,0,0.0433,0.0243,6.59e-05,0.0987,0.923,125.653,audio_features,1fP4i0PcURseJwS392c2fU,spotify:track:1fP4i0PcURseJwS392c2fU,https://api.spotify.com/v1/tracks/1fP4i0PcURseJwS392c2fU,https://api.spotify.com/v1/audio-analysis/1fP4i0PcURseJwS392c2fU,236587,4
0.65,0.824,9,-6.888,1,0.032,0.0643,1.82e-06,0.102,0.784,115.335,audio_features,1mkCZDj0f4eaOUwnK8rZom,spotify:track:1mkCZDj0f4eaOUwnK8rZom,https://api.spotify.com/v1/tracks/1mkCZDj0f4eaOUwnK8rZom,https://api.spotify.com/v1/audio-analysis/1mkCZDj0f4eaOUwnK8rZom,257200,4
0.545,0.883,9,-5.52,1,0.034,0.0216,1.38e-05,0.0286,0.225,108.03,audio_features,1HFgjUOheWVmz6Y068Qvaz,spotify:track:1HFgjUOheWVmz6Y068Qvaz,https://api.spotify.com/v1/tracks/1HFgjUOheWVmz6Y068Qvaz,https://api.spotify.com/v1/audio-analysis/1HFgjUOheWVmz6Y068Qvaz,281347,4
0.434,0.574,0,-11.109,1,0.0316,0.112,0.0296,0.152,0.278,84.934,audio_features,021Hw04jaFjNI9r9U5IEiD,spotify:track:021Hw04jaFjNI9r9U5IEiD,https://api.spotify.com/v1/tracks/021Hw04jaFjNI9r9U5IEiD,https://api.spotify.com/v1/audio-analysis/021Hw04jaFjNI9r9U5IEiD,274640,4
0.431,0.669,7,-5.903,1,0.0588,0.143,0.00284,0.12,0.216,125.056,audio_features,4RNOUxyYIgXYwZb6sYDWmS,spotify:track:4RNOUxyYIgXYwZb6sYDWmS,https://api.spotify.com/v1/tracks/4RNOUxyYIgXYwZb6sYDWmS,https://api.spotify.com/v1/audio-analysis/4RNOUxyYIgXYwZb6sYDWmS,191773,4
0.495,0.948,7,-4.646,1,0.0407,0.0657,0.000108,0.906,0.782,136.967,audio_features,0FKZg7Yco4YLORtieHeaQY,spotify:track:0FKZg7Yco4YLORtieHeaQY,https://api.spotify.com/v1/tracks/0FKZg7Yco4YLORtieHeaQY,https://api.spotify.com/v1/audio-analysis/0FKZg7Yco4YLORtieHeaQY,239067,4
0.696,0.672,4,-6.59,1,0.027,0.235,0.186,0.0704,0.636,114.405,audio_features,7dlV2bbq25RFRx0USrvmxf,spotify:track:7dlV2bbq25RFRx0USrvmxf,https://api.spotify.com/v1/tracks/7dlV2bbq25RFRx0USrvmxf,https://api.spotify.com/v1/audio-analysis/7dlV2bbq25RFRx0USrvmxf,307253,4
0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,audio_features,6n8TMVyFKoUmDc4apxceRD,spotify:track:6n8TMVyFKoUmDc4apxceRD,https://api.spotify.com/v1/tracks/6n8TMVyFKoUmDc4apxceRD,https://api.spotify.com/v1/audio-analysis/6n8TMVyFKoUmDc4apxceRD,196907,4
0.565,0.546,11,-7.496,0,0.0314,0.189,0.0015,0.17,0.195,139.757,audio_features,0R8P9KfGJCDULmlEoBagcO,spotify:track:0R8P9KfGJCDULmlEoBagcO,https://api.spotify.com/v1/tracks/0R8P9KfGJCDULmlEoBagcO,https://api.spotify.com/v1/audio-analysis/0R8P9KfGJCDULmlEoBagcO,273427,4
0.215,0.822,5,-5.681,0,0.181,0.495,0.000326,0.189,0.195,178.442,audio_features,1csrfVd9jeXj60R6lhF84E,spotify:track:1csrfVd9jeXj60R6lhF84E,https://api.spotify.com/v1/tracks/1csrfVd9jeXj60R6lhF84E,https://api.spotify.com/v1/audio-analysis/1csrfVd9jeXj60R6lhF84E,299034,4
0.738,0.79,1,-7.204,0,0.0252,0.0308,0.00273,0.087,0.91,109.127,audio_features,6wtGgow0oeOpLU1v7NOoMu,spotify:track:6wtGgow0oeOpLU1v7NOoMu,https://api.spotify.com/v1/tracks/6wtGgow0oeOpLU1v7NOoMu,https://api.spotify.com/v1/audio-analysis/6wtGgow0oeOpLU1v7NOoMu,212253,4
0.534,0.665,10,-5.685,1,0.0508,0.385,1.24e-06,0.1,0.621,117.089,audio_features,6n6TtlXY5KMc92YkTcrsSC,spotify:track:6n6TtlXY5KMc92YkTcrsSC,https://api.spotify.com/v1/tracks/6n6TtlXY5KMc92YkTcrsSC,https://api.spotify.com/v1/audio-analysis/6n6TtlXY5KMc92YkTcrsSC,179613,4
0.584,0.69,6,-6.401,1,0.0231,0.201,1.53e-05,0.639,0.349,99.56,audio_features,5IE7kUdj3BfCXg5KrZ6ies,spotify:track:5IE7kUdj3BfCXg5KrZ6ies,https://api.spotify.com/v1/tracks/5IE7kUdj3BfCXg5KrZ6ies,https://api.spotify.com/v1/audio-analysis/5IE7kUdj3BfCXg5KrZ6ies,293027,4
0.525,0.628,2,-9.855,0,0.0298,0.0184,0.0018,0.269,0.615,98.111,audio_features,7oNWOEqkGDd9RJrmHLGe7i,spotify:track:7oNWOEqkGDd9RJrmHLGe7i,https://api.spotify.com/v1/tracks/7oNWOEqkGDd9RJrmHLGe7i,https://api.spotify.com/v1/audio-analysis/7oNWOEqkGDd9RJrmHLGe7i,234467,4
0.365,0.908,8,-7.314,1,0.0712,0.000304,4.33e-05,0.24,0.613,155.181,audio_features,3nll9fkNxgUcFpQ3yOT1sV,spotify:track:3nll9fkNxgUcFpQ3yOT1sV,https://api.spotify.com/v1/tracks/3nll9fkNxgUcFpQ3yOT1sV,https://api.spotify.com/v1/audio-analysis/3nll9fkNxgUcFpQ3yOT1sV,215840,4
0.342,0.79,0,-6.603,1,0.0333,0.00321,1.38e-06,0.151,0.569,180.673,audio_features,4n3WOb4AvjLgGPz39gzsYI,spotify:track:4n3WOb4AvjLgGPz39gzsYI,https://api.spotify.com/v1/tracks/4n3WOb4AvjLgGPz39gzsYI,https://api.spotify.com/v1/audio-analysis/4n3WOb4AvjLgGPz39gzsYI,281400,4
0.761,0.67,2,-12.759,1,0.0438,0.21,0.000426,0.0684,0.91,120.75,audio_features,6lOPbNUxDvkUkWpJLebgs7,spotify:track:6lOPbNUxDvkUkWpJLebgs7,https://api.spotify.com/v1/tracks/6lOPbNUxDvkUkWpJLebgs7,https://api.spotify.com/v1/audio-analysis/6lOPbNUxDvkUkWpJLebgs7,215173,4
0.602,0.851,9,-6.613,1,0.0359,0.0615,1.29e-06,0.0564,0.87,119.057,audio_features,6l6vgKIgXLnqgSMqf4nGNc,spotify:track:6l6vgKIgXLnqgSMqf4nGNc,https://api.spotify.com/v1/tracks/6l6vgKIgXLnqgSMqf4nGNc,https://api.spotify.com/v1/audio-analysis/6l6vgKIgXLnqgSMqf4nGNc,190773,4
0.825,0.628,1,-8.716,1,0.0326,0.0305,9.47e-06,0.0503,0.705,110.114,audio_features,3X3h64J4KIdPTMifbToXDp,spotify:track:3X3h64J4KIdPTMifbToXDp,https://api.spotify.com/v1/tracks/3X3h64J4KIdPTMifbToXDp,https://api.spotify.com/v1/audio-analysis/3X3h64J4KIdPTMifbToXDp,287800,4
0.784,0.668,0,-5.782,1,0.0287,0.171,2.55e-05,0.119,0.876,116.106,audio_features,6VuxlH4Hj2umYxBjfFMZVN,spotify:track:6VuxlH4Hj2umYxBjfFMZVN,https://api.spotify.com/v1/tracks/6VuxlH4Hj2umYxBjfFMZVN,https://api.spotify.com/v1/audio-analysis/6VuxlH4Hj2umYxBjfFMZVN,159693,4
0.296,0.272,7,-8.704,1,0.0338,0.834,1.02e-06,0.109,0.193,162.684,audio_features,6VQdtbUuUn8vAjxwOQ63qQ,spotify:track:6VQdtbUuUn8vAjxwOQ63qQ,https://api.spotify.com/v1/tracks/6VQdtbUuUn8vAjxwOQ63qQ,https://api.spotify.com/v1/audio-analysis/6VQdtbUuUn8vAjxwOQ63qQ,268376,4
0.848,0.4,8,-10.244,1,0.0483,0.246,0.0,0.049,0.736,127.664,audio_features,2Y26aRwiprZJCerYoXHHFz,spotify:track:2Y26aRwiprZJCerYoXHHFz,https://api.spotify.com/v1/tracks/2Y26aRwiprZJCerYoXHHFz,https://api.spotify.com/v1/audio-analysis/2Y26aRwiprZJCerYoXHHFz,306667,4
0.695,0.993,0,-3.114,1,0.0612,0.00177,0.00246,0.0814,0.281,107.951,audio_features,0itNMuBHye9fu392b4e9oa,spotify:track:0itNMuBHye9fu392b4e9oa,https://api.spotify.com/v1/tracks/0itNMuBHye9fu392b4e9oa,https://api.spotify.com/v1/audio-analysis/0itNMuBHye9fu392b4e9oa,247667,4
0.476,0.69,8,-7.019,1,0.059,0.205,0.0,0.0732,0.374,112.83,audio_features,6OjVpzGztZvdsHEpPqLx4E,spotify:track:6OjVpzGztZvdsHEpPqLx4E,https://api.spotify.com/v1/tracks/6OjVpzGztZvdsHEpPqLx4E,https://api.spotify.com/v1/audio-analysis/6OjVpzGztZvdsHEpPqLx4E,295907,3
0.538,0.852,0,-5.68,1,0.0321,0.071,3.95e-06,0.602,0.597,105.664,audio_features,4sVDkyyLmcz7oPjfPEyVDU,spotify:track:4sVDkyyLmcz7oPjfPEyVDU,https://api.spotify.com/v1/tracks/4sVDkyyLmcz7oPjfPEyVDU,https://api.spotify.com/v1/audio-analysis/4sVDkyyLmcz7oPjfPEyVDU,299413,4
0.475,0.839,11,-11.057,0,0.0444,0.0703,2.29e-06,0.913,0.511,130.518,audio_features,4VUycAekQ39AXPiEQDGCbh,spotify:track:4VUycAekQ39AXPiEQDGCbh,https://api.spotify.com/v1/tracks/4VUycAekQ39AXPiEQDGCbh,https://api.spotify.com/v1/audio-analysis/4VUycAekQ39AXPiEQDGCbh,207333,4
0.355,0.448,5,-10.929,0,0.0388,0.458,0.794,0.779,0.229,99.147,audio_features,1x9OiXlbXtQMEBuTox7rWc,spotify:track:1x9OiXlbXtQMEBuTox7rWc,https://api.spotify.com/v1/tracks/1x9OiXlbXtQMEBuTox7rWc,https://api.spotify.com/v1/audio-analysis/1x9OiXlbXtQMEBuTox7rWc,304067,4
0.524,0.764,7,-5.777,1,0.0308,0.00293,1.59e-06,0.214,0.314,131.672,audio_features,5Q9h1xA3xqUJyx1dDlq6MI,spotify:track:5Q9h1xA3xqUJyx1dDlq6MI,https://api.spotify.com/v1/tracks/5Q9h1xA3xqUJyx1dDlq6MI,https://api.spotify.com/v1/audio-analysis/5Q9h1xA3xqUJyx1dDlq6MI,207653,4
0.553,0.942,11,-3.481,0,0.0279,0.00154,0.0,0.131,0.48,99.033,audio_features,6mcCraLFnKWPHboTQ4t4F3,spotify:track:6mcCraLFnKWPHboTQ4t4F3,https://api.spotify.com/v1/tracks/6mcCraLFnKWPHboTQ4t4F3,https://api.spotify.com/v1/audio-analysis/6mcCraLFnKWPHboTQ4t4F3,242667,4
0.487,0.87,8,-6.123,1,0.0475,0.000293,0.00732,0.0877,0.654,108.538,audio_features,4V7Uk1feM48Vr3kBeqq2eZ,spotify:track:4V7Uk1feM48Vr3kBeqq2eZ,https://api.spotify.com/v1/tracks/4V7Uk1feM48Vr3kBeqq2eZ,https://api.spotify.com/v1/audio-analysis/4V7Uk1feM48Vr3kBeqq2eZ,179773,4
0.55,0.715,7,-8.759,1,0.0613,0.162,0.0,0.185,0.677,189.392,audio_features,4GnJInkxjW17LqTXZ0EJ8D,spotify:track:4GnJInkxjW17LqTXZ0EJ8D,https://api.spotify.com/v1/tracks/4GnJInkxjW17LqTXZ0EJ8D,https://api.spotify.com/v1/audio-analysis/4GnJInkxjW17LqTXZ0EJ8D,242867,4
0.543,0.964,6,-5.687,1,0.0515,0.411,0.00205,0.047,0.777,100.456,audio_features,5Uf6OfGfz436zAegn1kui6,spotify:track:5Uf6OfGfz436zAegn1kui6,https://api.spotify.com/v1/tracks/5Uf6OfGfz436zAegn1kui6,https://api.spotify.com/v1/audio-analysis/5Uf6OfGfz436zAegn1kui6,279493,4
0.865,0.46,1,-12.076,1,0.0434,0.0563,0.0272,0.0726,0.965,96.116,audio_features,2NsDEYOsmvRpBLs4wBRZTV,spotify:track:2NsDEYOsmvRpBLs4wBRZTV,https://api.spotify.com/v1/tracks/2NsDEYOsmvRpBLs4wBRZTV,https://api.spotify.com/v1/audio-analysis/2NsDEYOsmvRpBLs4wBRZTV,203600,4
0.614,0.694,6,-11.083,0,0.0275,0.102,0.00942,0.141,0.898,93.265,audio_features,5vm0CC2xkzqr3sPsmDGZOX,spotify:track:5vm0CC2xkzqr3sPsmDGZOX,https://api.spotify.com/v1/tracks/5vm0CC2xkzqr3sPsmDGZOX,https://api.spotify.com/v1/audio-analysis/5vm0CC2xkzqr3sPsmDGZOX,248133,4
0.336,0.637,5,-10.597,1,0.0326,0.227,0.000295,0.0775,0.356,76.891,audio_features,3IVXG1Kg2BVKMuNs2pIOf6,spotify:track:3IVXG1Kg2BVKMuNs2pIOf6,https://api.spotify.com/v1/tracks/3IVXG1Kg2BVKMuNs2pIOf6,https://api.spotify.com/v1/audio-analysis/3IVXG1Kg2BVKMuNs2pIOf6,308493,4
0.691,0.378,0,-10.675,1,0.0305,0.378,9.07e-05,0.0584,0.573,112.606,audio_features,3YxYrvF8gEFenybDbU09yK,spotify:track:3YxYrvF8gEFenybDbU09yK,https://api.spotify.com/v1/tracks/3YxYrvF8gEFenybDbU09yK,https://api.spotify.com/v1/audio-analysis/3YxYrvF8gEFenybDbU09yK,253053,4
0.79,0.649,5,-7.507,1,0.0265,0.166,8.87e-05,0.092,0.954,113.798,audio_features,4JEylZNW8SbO4zUyfVrpb7,spotify:track:4JEylZNW8SbO4zUyfVrpb7,https://api.spotify.com/v1/tracks/4JEylZNW8SbO4zUyfVrpb7,https://api.spotify.com/v1/audio-analysis/4JEylZNW8SbO4zUyfVrpb7,244427,4
0.644,0.906,9,-4.784,0,0.0387,0.525,0.00166,0.0626,0.774,91.991,audio_features,3ecCYESVcJebd5gJ8D3jdv,spotify:track:3ecCYESVcJebd5gJ8D3jdv,https://api.spotify.com/v1/tracks/3ecCYESVcJebd5gJ8D3jdv,https://api.spotify.com/v1/audio-analysis/3ecCYESVcJebd5gJ8D3jdv,299400,4
0.35,0.446,7,-9.924,1,0.0347,0.172,1.51e-06,0.136,0.271,190.864,audio_features,3Yszzdv6uBII7Uj3CwTEq9,spotify:track:3Yszzdv6uBII7Uj3CwTEq9,https://api.spotify.com/v1/tracks/3Yszzdv6uBII7Uj3CwTEq9,https://api.spotify.com/v1/audio-analysis/3Yszzdv6uBII7Uj3CwTEq9,274093,3
0.769,0.786,7,-15.368,1,0.0508,0.49,0.766,0.85,0.649,118.987,audio_features,2yNc7u9yBUlLJFLEd6GLtD,spotify:track:2yNc7u9yBUlLJFLEd6GLtD,https://api.spotify.com/v1/tracks/2yNc7u9yBUlLJFLEd6GLtD,https://api.spotify.com/v1/audio-analysis/2yNc7u9yBUlLJFLEd6GLtD,272267,4
0.619,0.568,6,-8.472,1,0.0299,0.104,1.87e-05,0.108,0.339,92.002,audio_features,4ZGfL4rKgXgelNgYHFaJoI,spotify:track:4ZGfL4rKgXgelNgYHFaJoI,https://api.spotify.com/v1/tracks/4ZGfL4rKgXgelNgYHFaJoI,https://api.spotify.com/v1/audio-analysis/4ZGfL4rKgXgelNgYHFaJoI,242907,4
0.288,0.64,0,-6.173,1,0.0325,0.792,0.000798,0.282,0.388,74.455,audio_features,3k19pe06GkmxNsJw6woFYb,spotify:track:3k19pe06GkmxNsJw6woFYb,https://api.spotify.com/v1/tracks/3k19pe06GkmxNsJw6woFYb,https://api.spotify.com/v1/audio-analysis/3k19pe06GkmxNsJw6woFYb,243200,4
0.472,0.8,1,-5.061,0,0.0384,0.106,0.00601,0.108,0.55,172.136,audio_features,7gHoyQXqsJvSjPMVIrIpNA,spotify:track:7gHoyQXqsJvSjPMVIrIpNA,https://api.spotify.com/v1/tracks/7gHoyQXqsJvSjPMVIrIpNA,https://api.spotify.com/v1/audio-analysis/7gHoyQXqsJvSjPMVIrIpNA,197472,4
0.855,0.558,9,-7.427,0,0.0306,0.0889,0.0222,0.0605,0.961,109.988,audio_features,771L440a1283WimX8EzkpG,spotify:track:771L440a1283WimX8EzkpG,https://api.spotify.com/v1/tracks/771L440a1283WimX8EzkpG,https://api.spotify.com/v1/audio-analysis/771L440a1283WimX8EzkpG,214893,4
0.418,0.668,6,-11.297,0,0.082,0.000143,0.00113,0.173,0.379,162.663,audio_features,3L8WgDYS5TtwbyxOPSAiFf,spotify:track:3L8WgDYS5TtwbyxOPSAiFf,https://api.spotify.com/v1/tracks/3L8WgDYS5TtwbyxOPSAiFf,https://api.spotify.com/v1/audio-analysis/3L8WgDYS5TtwbyxOPSAiFf,167933,4
0.851,0.221,3,-12.468,1,0.0542,0.0137,3.42e-05,0.155,0.893,116.123,audio_features,2wUDphH2O0PzjB2IHGtGUa,spotify:track:2wUDphH2O0PzjB2IHGtGUa,https://api.spotify.com/v1/tracks/2wUDphH2O0PzjB2IHGtGUa,https://api.spotify.com/v1/audio-analysis/2wUDphH2O0PzjB2IHGtGUa,214907,4
0.545,0.864,3,-7.412,1,0.0367,0.191,0.00013,0.316,0.484,126.354,audio_features,4fzyQeZX00wRUCinV4XfCI,spotify:track:4fzyQeZX00wRUCinV4XfCI,https://api.spotify.com/v1/tracks/4fzyQeZX00wRUCinV4XfCI,https://api.spotify.com/v1/audio-analysis/4fzyQeZX00wRUCinV4XfCI,199333,4
0.338,0.622,6,-8.826,0,0.111,0.292,0.0011,0.739,0.416,151.266,audio_features,2cR3zPa6OL8NFJ8L0S427I,spotify:track:2cR3zPa6OL8NFJ8L0S427I,https://api.spotify.com/v1/tracks/2cR3zPa6OL8NFJ8L0S427I,https://api.spotify.com/v1/audio-analysis/2cR3zPa6OL8NFJ8L0S427I,361960,4
0.475,0.941,1,-7.042,0,0.0345,0.000125,0.0102,0.276,0.262,167.973,audio_features,2PVqPbRv7mlCp2JYzDeMsc,spotify:track:2PVqPbRv7mlCp2JYzDeMsc,https://api.spotify.com/v1/tracks/2PVqPbRv7mlCp2JYzDeMsc,https://api.spotify.com/v1/audio-analysis/2PVqPbRv7mlCp2JYzDeMsc,213113,4
0.853,0.693,0,-10.139,0,0.0434,0.0012,0.272,0.0443,0.914,98.046,audio_features,63yvbYvoyEWCHlzK26wsPi,spotify:track:63yvbYvoyEWCHlzK26wsPi,https://api.spotify.com/v1/tracks/63yvbYvoyEWCHlzK26wsPi,https://api.spotify.com/v1/audio-analysis/63yvbYvoyEWCHlzK26wsPi,276573,4
0.421,0.756,10,-8.127,1,0.0317,0.0012,0.0412,0.0698,0.198,136.314,audio_features,4urcJLqBZ2OX9Qq9sMMXyV,spotify:track:4urcJLqBZ2OX9Qq9sMMXyV,https://api.spotify.com/v1/tracks/4urcJLqBZ2OX9Qq9sMMXyV,https://api.spotify.com/v1/audio-analysis/4urcJLqBZ2OX9Qq9sMMXyV,293400,4
